1152550,Sydney,23/01/2019,JR Philippe,Sydney Cricket Ground,0,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,field,Sydney Sixers,wickets,9,N,NA,AK Wilds,SJ Nogajski
1152551,Perth,24/01/2019,CJ Ferguson,Perth Stadium,0,Perth Scorchers,Sydney Thunder,Sydney Thunder,field,Sydney Thunder,wickets,6,N,NA,JD Ward,SD Fry
1152552,Melbourne,27/01/2019,MP Stoinis,Melbourne Cricket Ground,0,Melbourne Stars,Brisbane Heat,Brisbane Heat,field,Melbourne Stars,runs,5,N,NA,GC Joshua,SD Fry
1152553,Perth,28/01/2019,CP Tremain,Perth Stadium,0,Perth Scorchers,Melbourne Renegades,Perth Scorchers,field,Melbourne Renegades,runs,78,N,NA,P Wilson,SAJ Craig
1152554,Hobart,29/01/2019,DJM Short,Bellerive Oval,0,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,field,Hobart Hurricanes,wickets,9,N,NA,JD Ward,SJ Nogajski
1152555,Sydney,29/01/2019,BJ Dwarshuis,Sydney Cricket Ground,0,Sydney Sixers,Adelaide Strikers,Sydney Sixers,field,Sydney Sixers,wickets,8,N,NA,GJ Davidson,AK Wilds
1152556,Melbourne,30/01/2019,CJ Boyce,Docklands Stadium,0,Melbourne Renegades,Sydney Thunder,Melbourne Renegades,bat,Melbourne Renegades,runs,27,N,NA,PJ Gillespie,GC Joshua
1152557,Launceston,31/01/2019,J Weatherald,Aurora Stadium,0,Hobart Hurricanes,Adelaide Strikers,Adelaide Strikers,field,Adelaide Strikers,wickets,7,N,NA,JD Ward,SA Lightbody
1152558,Brisbane,01/02/2019,Mujeeb Ur Rahman,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Perth Scorchers,Brisbane Heat,field,Brisbane Heat,wickets,6,N,NA,GJ Davidson,DM Koch
1152559,Sydney,02/02/2019,DP Hughes,Sydney Cricket Ground,0,Sydney Sixers,Sydney Thunder,Sydney Sixers,field,Sydney Sixers,wickets,9,N,D/L,P Wilson,SD Fry
1152560,Adelaide,03/02/2019,MT Renshaw,Adelaide Oval,0,Adelaide Strikers,Brisbane Heat,Brisbane Heat,field,Brisbane Heat,wickets,6,N,NA,PJ Gillespie,MW Graham-Smith
1152561,Perth,03/02/2019,AJ Turner,Perth Stadium,0,Perth Scorchers,Melbourne Stars,Melbourne Stars,field,Perth Scorchers,runs,27,N,NA,NR Johnstone,GA Abood
1152562,Hobart,07/02/2019,MS Wade,Bellerive Oval,0,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,field,Hobart Hurricanes,runs,16,N,NA,GC Joshua,SAJ Craig
1152563,Brisbane,08/02/2019,BCJ Cutting,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Melbourne Stars,Brisbane Heat,field,Brisbane Heat,wickets,10,N,NA,GJ Davidson,AK Wilds
1152564,Adelaide,09/02/2019,JW Wells,Adelaide Oval,0,Adelaide Strikers,Perth Scorchers,Perth Scorchers,bat,Adelaide Strikers,wickets,5,N,NA,DJ Shepard,JD Ward
1152565,Canberra,09/02/2019,PJ Cummins,Manuka Oval,0,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,field,Sydney Thunder,wickets,4,N,D/L,P Wilson,SA Lightbody
1152566,Melbourne,10/02/2019,GJ Maxwell,Melbourne Cricket Ground,0,Melbourne Stars,Sydney Sixers,Sydney Sixers,field,Melbourne Stars,runs,94,N,NA,GA Abood,SJ Nogajski
1152567,Hobart,14/02/2019,DJ Worrall,Bellerive Oval,0,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,wickets,6,N,NA,SAJ Craig,SJ Nogajski
1152568,Melbourne,15/02/2019,DT Christian,Docklands Stadium,0,Melbourne Renegades,Sydney Sixers,Melbourne Renegades,field,Melbourne Renegades,wickets,3,N,NA,PJ Gillespie,GA Abood
1152569,Melbourne,17/02/2019,DT Christian,Docklands Stadium,0,Melbourne Stars,Melbourne Renegades,Melbourne Stars,field,Melbourne Renegades,runs,13,N,NA,GA Abood,SJ Nogajski
1195573,Brisbane,17/12/2019,CJ Ferguson,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Sydney Thunder,Sydney Thunder,bat,Sydney Thunder,runs,29,N,NA,GA Abood,SJ Nogajski
1195574,Sydney,18/12/2019,JR Philippe,Sydney Cricket Ground,0,Sydney Sixers,Perth Scorchers,Sydney Sixers,field,Sydney Sixers,wickets,8,N,NA,PJ Gillespie,SD Fry
1195575,Geelong,19/12/2019,AD Hales,"Simonds Stadium, South Geelong, Victoria",0,Melbourne Renegades,Sydney Thunder,Melbourne Renegades,bat,Sydney Thunder,wickets,6,N,NA,GJ Davidson,DM Koch
1195576,Alice Springs,20/12/2019,Qais Ahmad,Traeger Park,0,Hobart Hurricanes,Sydney Sixers,Hobart Hurricanes,bat,Hobart Hurricanes,runs,25,N,NA,DR Close,AK Wilds
1195577,Carrara,20/12/2019,GJ Maxwell,Carrara Oval,0,Brisbane Heat,Melbourne Stars,Brisbane Heat,field,Melbourne Stars,runs,22,N,NA,JD Ward,SA Lightbody
1195578,Canberra,21/12/2019,NA,Manuka Oval,0,Sydney Thunder,Adelaide Strikers,Sydney Thunder,field,NA,NA,NA,NA,NA,P Wilson,SJ Nogajski
1195579,Perth,21/12/2019,MR Marsh,Perth Stadium,0,Perth Scorchers,Melbourne Renegades,Melbourne Renegades,field,Perth Scorchers,runs,11,N,NA,GA Abood,SAJ Craig
1195580,Moe,22/12/2019,Haris Rauf,Ted Summerton Reserve,0,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,bat,Melbourne Stars,runs,52,N,NA,GJ Davidson,DM Koch
1195581,Sydney,22/12/2019,CA Lynn,Sydney Cricket Ground,0,Sydney Sixers,Brisbane Heat,Sydney Sixers,field,Brisbane Heat,runs,48,N,NA,PJ Gillespie,MW Graham-Smith
1195582,Adelaide,23/12/2019,J Weatherald,Adelaide Oval,0,Adelaide Strikers,Perth Scorchers,Perth Scorchers,field,Adelaide Strikers,runs,15,N,D/L,GC Joshua,AK Wilds
1195583,Hobart,24/12/2019,RP Meredith,Bellerive Oval,0,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,bat,Hobart Hurricanes,wickets,7,N,NA,SJ Nogajski,MW Graham-Smith
1195584,Perth,26/12/2019,TK Curran,Perth Stadium,0,Perth Scorchers,Sydney Sixers,Perth Scorchers,field,Sydney Sixers,runs,48,N,NA,GJ Davidson,JD Ward
1195585,Carrara,27/12/2019,JW Wells,Carrara Oval,0,Melbourne Stars,Adelaide Strikers,Melbourne Stars,field,Adelaide Strikers,runs,5,N,NA,SAJ Craig,SJ Nogajski
1195586,Sydney,28/12/2019,TK Curran,Sydney Cricket Ground,0,Sydney Sixers,Sydney Thunder,Sydney Thunder,bat,Sydney Sixers,tie,NA,Y,NA,AK Wilds,MW Graham-Smith
1195587,Melbourne,29/12/2019,Rashid Khan,Docklands Stadium,0,Melbourne Renegades,Adelaide Strikers,Adelaide Strikers,bat,Adelaide Strikers,runs,18,N,NA,GJ Davidson,DM Koch
1195588,Launceston,30/12/2019,NM Coulter-Nile,Aurora Stadium,0,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,runs,4,N,D/L,PJ Gillespie,AK Wilds
1195589,Adelaide,31/12/2019,CJ Ferguson,Adelaide Oval,0,Adelaide Strikers,Sydney Thunder,Sydney Thunder,bat,Sydney Thunder,runs,3,N,NA,JD Ward,SAJ Craig
1195590,Carrara,01/01/2020,Fawad Ahmed,Carrara Oval,0,Brisbane Heat,Perth Scorchers,Perth Scorchers,bat,Perth Scorchers,runs,40,N,NA,AK Wilds,DM Koch
1195591,Sydney,02/01/2020,NCR Larkin,Sydney Showground Stadium,0,Sydney Thunder,Melbourne Stars,Sydney Thunder,bat,Melbourne Stars,wickets,3,N,NA,NR Johnstone,MW Graham-Smith
1195592,Melbourne,02/01/2020,JM Vince,Docklands Stadium,0,Melbourne Renegades,Sydney Sixers,Melbourne Renegades,bat,Sydney Sixers,wickets,6,N,NA,JD Ward,SD Fry
1195593,Hobart,03/01/2020,CA Lynn,Bellerive Oval,0,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,field,Brisbane Heat,runs,31,N,NA,DR Close,SJ Nogajski
1195594,Melbourne,04/01/2020,A Zampa,Melbourne Cricket Ground,0,Melbourne Stars,Melbourne Renegades,Melbourne Stars,field,Melbourne Stars,wickets,8,N,NA,PJ Gillespie,GA Abood
1195595,Coffs Harbour,05/01/2020,JR Philippe,International Sports Stadium,0,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,bat,Sydney Sixers,wickets,7,N,NA,GC Joshua,DM Koch
1195596,Perth,05/01/2020,DJM Short,Perth Stadium,0,Perth Scorchers,Hobart Hurricanes,Hobart Hurricanes,bat,Hobart Hurricanes,runs,8,N,NA,JD Ward,MW Graham-Smith
1195597,Sydney,06/01/2020,T Banton,Sydney Showground Stadium,0,Sydney Thunder,Brisbane Heat,Brisbane Heat,bat,Brisbane Heat,runs,16,N,D/L,GJ Davidson,SD Fry
1195598,Geelong,07/01/2020,LS Livingstone,"Simonds Stadium, South Geelong, Victoria",0,Melbourne Renegades,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,wickets,6,N,NA,NR Johnstone,P Wilson
1195599,Adelaide,08/01/2020,TK Curran,Adelaide Oval,0,Adelaide Strikers,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,wickets,2,N,NA,SD Fry,MW Graham-Smith
1195600,Melbourne,08/01/2020,Haris Rauf,Melbourne Cricket Ground,0,Melbourne Stars,Sydney Thunder,Melbourne Stars,field,Melbourne Stars,wickets,6,N,NA,GC Joshua,DM Koch
1195601,Brisbane,09/01/2020,BCJ Cutting,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,bat,Brisbane Heat,wickets,5,N,NA,GA Abood,SAJ Craig
1195602,Melbourne,10/01/2020,GJ Maxwell,Docklands Stadium,0,Melbourne Renegades,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,wickets,7,N,NA,SD Fry,MW Graham-Smith
1195603,Sydney,11/01/2020,AD Hales,Sydney Showground Stadium,0,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,field,Sydney Thunder,wickets,4,N,NA,P Wilson,AK Wilds
1195604,Perth,11/01/2020,MR Marsh,Perth Stadium,0,Perth Scorchers,Brisbane Heat,Perth Scorchers,bat,Perth Scorchers,runs,34,N,NA,JD Ward,GC Joshua
1195605,Adelaide,12/01/2020,JW Wells,Adelaide Oval,0,Adelaide Strikers,Melbourne Renegades,Adelaide Strikers,bat,Adelaide Strikers,runs,63,N,NA,GA Abood,SAJ Craig
1195606,Melbourne,12/01/2020,MP Stoinis,Melbourne Cricket Ground,0,Melbourne Stars,Sydney Sixers,Sydney Sixers,field,Melbourne Stars,runs,44,N,NA,PJ Gillespie,DM Koch
1195607,Hobart,13/01/2020,JP Inglis,Bellerive Oval,0,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,field,Perth Scorchers,runs,77,N,NA,GJ Davidson,SA Lightbody
1195608,Brisbane,14/01/2020,JL Pattinson,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Adelaide Strikers,Adelaide Strikers,bat,Brisbane Heat,wickets,7,N,NA,P Wilson,AK Wilds
1195609,Canberra,15/01/2020,SB Harper,Manuka Oval,0,Sydney Thunder,Melbourne Renegades,Melbourne Renegades,bat,Melbourne Renegades,runs,12,N,D/L,SD Fry,DM Koch
1195610,Perth,15/01/2020,JR Coleman,Perth Stadium,0,Perth Scorchers,Melbourne Stars,Perth Scorchers,bat,Melbourne Stars,wickets,8,N,NA,NR Johnstone,GA Abood
1195611,Sydney,16/01/2020,NA,Sydney Cricket Ground,0,Sydney Sixers,Hobart Hurricanes,Hobart Hurricanes,field,NA,NA,NA,NA,NA,P Wilson,GC Joshua
1195612,Adelaide,17/01/2020,LN O'Connor,Adelaide Oval,0,Adelaide Strikers,Brisbane Heat,Brisbane Heat,bat,Adelaide Strikers,wickets,10,N,NA,PJ Gillespie,SAJ Craig
1195613,Melbourne,18/01/2020,GJ Maxwell,Melbourne Cricket Ground,0,Melbourne Stars,Perth Scorchers,Melbourne Stars,bat,Melbourne Stars,runs,10,N,NA,P Wilson,DR Close
1195614,Sydney,18/01/2020,CH Morris,Sydney Showground Stadium,0,Sydney Thunder,Sydney Sixers,Sydney Thunder,field,Sydney Thunder,runs,4,N,D/L,GA Abood,AK Wilds
1195615,Launceston,19/01/2020,TM Head,Aurora Stadium,0,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,field,Adelaide Strikers,runs,10,N,NA,JD Ward,SD Fry
1195616,Brisbane,19/01/2020,CJ Boyce,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Melbourne Renegades,Brisbane Heat,field,Melbourne Renegades,runs,44,N,NA,GJ Davidson,SA Lightbody
1195617,Sydney,20/01/2020,MC Henriques,Sydney Cricket Ground,0,Sydney Sixers,Melbourne Stars,Melbourne Stars,field,Sydney Sixers,runs,21,N,D/L,P Wilson,GA Abood
1195618,Perth,20/01/2020,LS Livingstone,Perth Stadium,0,Perth Scorchers,Sydney Thunder,Sydney Thunder,bat,Perth Scorchers,wickets,8,N,NA,PJ Gillespie,GC Joshua
1195619,Melbourne,21/01/2020,M Wright,Docklands Stadium,0,Melbourne Renegades,Hobart Hurricanes,Melbourne Renegades,field,Hobart Hurricanes,runs,4,N,NA,SAJ Craig,AK Wilds
1195620,Adelaide,22/01/2020,JW Wells,Adelaide Oval,0,Adelaide Strikers,Melbourne Stars,Melbourne Stars,field,Adelaide Strikers,runs,11,N,NA,GJ Davidson,DM Koch
1195621,Brisbane,23/01/2020,SNJ O'Keefe,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,wickets,8,N,NA,PJ Gillespie,GC Joshua
1195622,Hobart,24/01/2020,DJM Short,Bellerive Oval,0,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,bat,Hobart Hurricanes,runs,57,N,NA,GA Abood,SA Lightbody
1195623,Perth,24/01/2020,WA Agar,Perth Stadium,0,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,bat,Adelaide Strikers,runs,16,N,NA,NR Johnstone,MW Graham-Smith
1195624,Sydney,25/01/2020,SPD Smith,Sydney Cricket Ground,0,Sydney Sixers,Melbourne Renegades,Sydney Sixers,field,Sydney Sixers,wickets,7,N,NA,P Wilson,DR Close
1195625,Melbourne,25/01/2020,AB de Villiers,Melbourne Cricket Ground,0,Melbourne Stars,Brisbane Heat,Brisbane Heat,bat,Brisbane Heat,runs,71,N,NA,PJ Gillespie,SAJ Craig
1195626,Sydney,26/01/2020,AD Hales,Sydney Showground Stadium,0,Sydney Thunder,Perth Scorchers,Perth Scorchers,bat,Sydney Thunder,wickets,7,N,D/L,GJ Davidson,SD Fry
1195627,Adelaide,26/01/2020,MS Wade,Adelaide Oval,0,Adelaide Strikers,Hobart Hurricanes,Hobart Hurricanes,bat,Hobart Hurricanes,runs,10,N,NA,MW Graham-Smith,GC Joshua
1195628,Melbourne,27/01/2020,AJ Finch,Docklands Stadium,0,Melbourne Renegades,Brisbane Heat,Brisbane Heat,bat,Melbourne Renegades,wickets,7,N,NA,P Wilson,PJ Gillespie
1195629,Hobart,30/01/2020,JD Cook,Bellerive Oval,0,Hobart Hurricanes,Sydney Thunder,Sydney Thunder,bat,Sydney Thunder,runs,57,N,NA,P Wilson,SAJ Craig
1195630,Melbourne,31/01/2020,SNJ O'Keefe,Melbourne Cricket Ground,0,Melbourne Stars,Sydney Sixers,Melbourne Stars,field,Sydney Sixers,runs,43,N,NA,PJ Gillespie,GA Abood
1195631,Adelaide,01/02/2020,AD Hales,Adelaide Oval,0,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,field,Sydney Thunder,runs,8,N,NA,P Wilson,SAJ Craig
1195632,Melbourne,06/02/2020,NCR Larkin,Melbourne Cricket Ground,0,Melbourne Stars,Sydney Thunder,Melbourne Stars,bat,Melbourne Stars,runs,28,N,NA,GA Abood,SAJ Craig
1195633,Sydney,08/02/2020,JR Philippe,Sydney Cricket Ground,0,Sydney Sixers,Melbourne Stars,Melbourne Stars,field,Sydney Sixers,runs,19,N,NA,P Wilson,GA Abood
